PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Gender___female,Gender___male,Gender___other,City___adana,City___ankara,City___antalya,City___bursa,City___eskisehir,City___gaziantep,City___istanbul,City___izmir,City___kayseri,City___konya,Product_Category___beauty,Product_Category___books,Product_Category___electronics,Product_Category___fashion,Product_Category___food,Product_Category___home & garden,Product_Category___sports,Product_Category___toys,Payment_Method___bank transfer,Payment_Method___cash on delivery,Payment_Method___credit card,Payment_Method___debit card,Payment_Method___digital wallet,Device_Type___desktop,Device_Type___mobile,Device_Type___tablet,Is_Returning_Customer___False,Is_Returning_Customer___True,objetivo
0.4279300847652929,0.5183881765640516,0.5820364492977944,0.21697443529837648,-0.14398278852069438,-1.140199331632523,-0.1514106113811509,0.017232171708457502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,579.82
-0.3963198716430139,-1.0068347469671337,0.11510530552362352,-0.42192991435367505,-0.5014446309709298,1.7476341484952098,1.0739958293583904,0.06688048332015317,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,412.28
-0.33740300002125617,-0.9622583797496201,1.0196431568117335,-0.8773904195085347,0.8372052507503577,0.03452271424384156,0.2157597156717025,0.22852059524473875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,325.34
0.0009981179149516689,-0.44201364864436327,0.6962863812461363,-0.7029691118879869,-0.7705635282296173,-0.9510930166081663,-0.7462401670525963,0.1487264101620963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,599.58
0.5269267875960946,-0.8840653078809478,-1.6238930270151126,0.8167134382831117,-0.6418663318341041,0.603939800163801,0.25636952793757845,-0.9689346601563279,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1217.93
-0.5154373660616574,-0.040419772003797004,1.043298384337624,0.06521606484517332,-0.4811895318096794,-0.10508254047924624,-1.25778817525604,0.12283949442342908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,109.85
-0.3557880310663529,-2.00184404744909,-0.8333955416183871,1.928123853213339,-0.4212130186413486,1.4853256330979354,1.4745048498458164,0.37240157702964477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,67.29
-0.36970320621201497,-1.0245995302533573,1.364221990787336,0.23538379861362144,1.337382282285771,-0.042843964599800374,0.30107024332265403,0.09827197902531334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,536.05
0.08821771222224724,0.4661248719970163,0.683931194971214,-0.03518242398211725,-0.3751271434947522,-1.728571286674295,-0.49650538409348793,-0.4168559302421761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,656.45
-0.2799622498516696,0.753955289010338,0.26033447994010034,0.23521326696646794,-0.21723122855936855,0.6719000664446391,0.17528012644356944,-0.11714689121285429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,407.91
0.2642803912502502,-1.1065367492469698,-0.13190436723620427,-0.27226520461907566,0.21273921987929853,-0.6863323586783828,0.3173935273992532,-0.5909510859674996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3167.16
1.1248771745495376,-0.42635595254824576,-1.0293266681061062,-0.6531750419398279,-0.8569043244647047,0.7087746001453445,-1.0753326927534983,0.9489574286421274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,409.84
-0.33663052344535177,-0.2377180418855612,-0.29138682329906096,0.8891113438566354,0.46059618212294473,-2.0382427386765323,-0.7862655217061202,-0.04981514970892865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,788.85
-0.8394112543833536,1.8135847388263773,-1.6306814972070018,-0.3026232757128855,-0.1818960222773565,-0.6975220452467277,-0.8470204099379232,0.2728976536365235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.73
0.3519347365375127,-0.4487069314820348,1.3647855909455238,-0.43210789310126263,0.9783639811694376,-0.42256400524965043,0.6191548371483694,-0.6066205178774805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4072.65
-0.2648621498385609,0.3036695494889816,0.057305766698112166,-0.8781586843712873,-0.8972842866786775,-0.5610436873211161,-1.5145358900925507,0.33500306203293,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,124.96
-0.3519580899626517,-1.769753144708,1.7672359919715197,0.24042892423777526,1.1012818449224833,0.8680715409263826,1.2337932164928893,0.16985753353071525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,283.9
-0.5608780008864875,0.14061155894043229,1.397115917193243,-0.5420193873538259,-0.8044784432454711,-0.1286850646867735,-0.8735838556147516,0.23842371244808835,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.99
0.4525529336126147,1.0114574527715945,1.0725584018179417,-0.06516998163182243,-0.6925207160214076,-0.6997740041006708,0.1359051689511032,-0.7545229884854856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1035.52
-0.4282999449054645,-0.8166625998269164,-0.7056931189485118,-0.4333089174933911,0.08650736225890604,-1.3865999137317955,0.49367986415952336,0.08747838633247136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,541.36
-0.5610161944729101,-0.11634304156211148,0.44253183798287,1.7212867618171268,0.19071439726779382,1.0879954010381796,0.9391174340197864,0.2541884066663414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,66.02
2.9026224565658896,-0.8584016007597733,-2.039021007190659,0.02530326332712729,-1.1054992686584313,1.3639857154782324,0.4552679307287944,-3.3767191796664244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3579.67
-0.5351457964093189,-0.08340547812592947,1.045998490684579,0.26844023489766566,-0.3252161172637939,0.8926616676515691,-0.3362597241182168,0.17492982359088993,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,91.09
0.35067615945212427,0.4740767775130302,0.24030755266069784,-0.18265111537433423,-0.772333101433477,-1.17430245635719,-1.2690095716161036,-0.772490567971526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,993.08
-0.030784885335697267,1.5076772553978537,-0.5805978436725446,0.7658103412165529,-0.22282624878910098,0.9516435545542719,3.08211056827695,-0.24490030354299294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,648.31
-0.5291229071251258,0.6454112581501824,0.21863541928391036,-0.04535624420360175,-0.5083169156208258,0.18580301920186837,0.19899169616466134,0.15099273302239036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,141.76
0.37073093464315426,1.0058901733035461,0.11552022106172893,-0.5471383927417617,-0.22241803635291807,-0.5696117818689266,-0.19831198998141494,-0.7799180170679317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2054.44
-0.48545633415690576,-0.1980374985899002,-1.5331724660515196,0.5168580292892945,-0.45611860982334546,0.650411766703482,0.3791655185836343,0.023145564112380702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,259.25
-0.36711549325689385,0.7484782230043112,2.528816913055083,0.12208049176542306,0.5270133513424362,1.111513936036384,-0.19731869907618207,0.06152576804543238,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,414.4
-0.341474797908753,0.24554625132041208,-0.21223147032885503,0.13700047785420247,1.3649196524183411,-0.8248337392707179,1.2212040862333708,0.01401406169698138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1199.05
-0.3261228282019986,-0.3580518115536418,-0.3555459599769608,-0.3766223876125978,1.1145042491417727,-0.011068757380295086,1.0920605038935767,-0.02952953511830138,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1317.25
-0.3340893003074533,-0.07323767580273403,-0.959098019305066,-0.1376857087575245,0.4244706911367442,1.0464129723846636,-1.8172197704413424,0.05669635918243291,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,280.83
2.6774013791777396,1.9619910224086683,-0.7120288185791351,-2.229862878414343,-0.32782316006576717,0.9681007528242971,-0.2922213445133276,1.1547325780610318,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4875.35
-0.7412088434111992,0.3279602789020164,-0.9064651261117289,-1.0779652196645533,-0.8211435959887928,-0.24410801257794895,-1.824699829280051,0.16419054311401782,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44.08
-0.5213948180737727,1.4501378777794156,-0.8486044583749225,-0.44412387042382784,-0.6840979852852597,-2.5521029400672766,1.0402276323213209,0.36762776733760844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,63.62
-0.4738416306171483,0.2596859869565322,-1.509578866727408,-0.7285260752779354,-0.6446325538093663,-0.4550971314645013,0.6344275714845932,0.29661414268213654,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,203.53
-0.2529963396983446,0.33052678542778063,-0.6885154016245767,0.5786910718919109,-0.4309323830439497,-0.2807925589178601,0.0877169845064013,-0.15896140361663222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,439.21
-0.41914499843616204,0.6441327185508584,0.21482751526771302,-0.49535963018641566,-0.20787174032495342,-0.4814006608684139,-0.31967794700714786,0.013995088139267406,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,477.56
0.6395848599778567,-0.6006015987673339,-0.16451128643494872,-0.8775273808972124,1.0822404746522944,1.4027803283426827,0.9072356267532382,-1.0367136418269505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6185.9
0.3425066649140975,-0.5734053252221335,-0.03263288721972802,-0.703483309240993,0.12738043665380394,-1.9901205619057654,-1.030016160169412,-0.7340528371884167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3569.16
-0.3191476611923604,-1.9627719866138116,-0.4614368060062802,-1.4775771672770373,0.4190593853020871,0.22160023964652203,-0.8484099653883922,-0.13661002780965958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1327.75
-0.06884577098559817,1.6865254037245958,-0.4480062264485011,-0.7921291810843712,0.29531597802433607,0.16947673732295726,-0.9370965260921613,-0.48910309424662685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1451.32
-0.09145989443205246,1.0062018680668576,-2.2582777595971,0.406152215513044,0.4575966366927838,0.13989338872968873,0.08747805481049797,0.04216839171393777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,946.0
-0.20300462831363947,0.9047441995089353,0.17905813252156239,0.5704623919603837,0.11967705703548358,0.3140576683114218,-0.8286231997558422,-0.2634695796333775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,521.91
0.04210059189618846,-0.027906944346403867,-0.4046674237563152,-1.8052275331893046,-0.3385802199191845,0.829731936627103,-2.670337172560049,-0.6861233633542186,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1644.14
-0.06185316309275546,-0.26276435599437975,0.7945476277508468,0.4665462300738906,0.40084771896230326,-0.11388630677224897,0.6850843097704566,-0.2173537725118853,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1428.69
-0.6346074415079594,0.41073372674566,-0.34828428642984166,-0.37003317452457546,1.3105965790823224,1.6805806011234996,-2.0121919284870478,-0.01742712557941103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,572.91
-0.47278380447084667,0.5605864960756194,0.7821742150935719,0.021518032978277465,-0.8538790076944277,-1.730872604584489,-0.5452422625144933,0.15332305105951866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,114.13
-0.006247772119100003,-0.33349647442018926,-0.26168581136415814,-0.12387939488402269,-0.7106835229754931,0.5775338956587759,-0.5225171546890197,-0.43048393279850045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,668.58
-0.4926901532803937,-0.9132142180190401,0.9011917487877132,1.304896238282848,-0.4209840003368336,0.4679029693241804,0.6225936885110919,0.24571697273592552,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.41
2.3601033749841425,1.5988252698646712,2.003729974840827,0.018049273008300712,-0.18678371030644988,0.38554254639425345,-0.5544338648325816,-2.7039758720072062,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2936.17
-0.435474629575279,0.9251627363367826,0.5165909506980267,-0.5131121695681099,-0.14661226696879615,0.8696953462377355,-1.3679737934155327,-0.07577275460682312,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,312.39
-0.5814829725075618,-1.1512069023263243,-0.6024589414731132,-1.8829309513497074,0.4410607076007571,-0.5539349766267602,-1.336612941855078,0.07544949857410871,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,259.05
-0.1200450103575579,-0.10822151203552374,0.6296482551496698,0.6077892158034472,-0.7486251932499974,-1.211078415681033,-0.32697174762914055,-0.18280337187409612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,443.53
2.7171446453143315,-0.8134846081640434,1.1427336566778565,0.2805733676494005,1.1600863793338239,-0.3329869295213654,-0.12604724083547916,-3.013926385183797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15740.2
0.7065812596172935,0.07953175040302234,0.8139906749636945,0.23121393731968734,-0.2803595719847343,-0.21293071256685966,0.8384933765951227,0.10206371787968072,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1362.55
-0.5470877170866494,1.1612599682848783,1.2358968126127277,-0.44637314553015484,-0.27446624766187183,0.11803907861962266,-1.057579855932441,0.12463199176130883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,132.57
0.25331170251722096,-0.1575091003105144,0.7554402639962993,0.2723618205972615,-0.4463859626836246,1.5867512226146228,0.8811648985294992,0.6360777601997416,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,195.28
-0.19836200441091018,0.5236301290554323,1.6943852944420046,-0.5652626012750415,0.1867673903753708,-0.3859753340290769,0.31651923912216634,-0.0738679683655595,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,992.46
-0.5920061245610172,-0.8810455489959871,-0.8391839867807551,-1.0326422873374468,-0.8241680725021774,1.2683095531501158,-2.048994906032996,-0.006243929319747936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,44.54
-0.561459797506362,0.6945108983754156,-0.4517862702381536,-0.2659937588613724,-0.8922331699841632,0.07992410632540776,1.471556542235578,0.23348293327683534,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,102.45
-0.5507924343209774,-2.0153947354743447,-2.0929416588620287,-0.34216543992272386,-0.5360924298165229,1.703421213429816,-0.3431290029389926,0.012797066710435063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,378.4
-0.48488695825362843,0.828331236984589,0.8443893104903589,-0.09049697988487443,-0.20004579860512736,0.6246659853269089,-0.5063093333124071,0.21730174551354742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,118.96
0.4041606505078838,0.08922182580980628,1.4220804203923825,-0.28682816313576665,-0.030405707977057765,1.2654084586634653,0.13939273579578665,-0.7353436908698131,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1966.96
-0.4866602418045974,0.3666228195865235,1.1101154068063561,-0.27771413418121454,-0.5511932391169491,0.06694316202568328,-0.7904958242258225,0.3042365730789045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,36.78
-0.48620766235195423,0.38185001564247184,-0.14096774849033133,0.7188221973016056,0.017354688789312667,-0.003116936806362812,1.7238095764407453,0.20393249159479365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,252.48
-0.4302759948836527,0.919619315165564,1.1018676406801273,-1.3707878242534102,0.7011030408614712,-0.2642840968022511,-0.24540152857723513,0.0407140719018417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,699.84
