PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,heating___electric,heating___hot air,heating___hot water/steam,fuel___electric,fuel___gas,fuel___oil,sewer___none,sewer___public/commercial,sewer___septic,waterfront___No,waterfront___Yes,newConstruction___No,newConstruction___Yes,centralAir___No,centralAir___Yes,objetivo
-3.5262148011111516,0.53667233593201,-0.6855645587228566,-0.4374598106044965,0.6730680473487233,0.6315425548903866,0.23531352374379685,0.16275419903188593,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,137000
2.4634567019794664,-0.055585582831549823,0.23919879582004142,-0.3262860247105662,-0.5857362952341507,-0.31701893645479956,-0.260978723426872,-0.4678646243199824,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,235000
-0.09848628221866643,-0.4245626650668882,-1.3499919394302209,-0.34856216445649646,-0.18103829172265162,1.0533229511680782,0.8165398616413837,0.47814796425885825,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,247000
-1.065032144788631,-0.9256722884359453,-0.1843618726372311,0.02964126404164401,-0.2597355344218106,0.8128627308002997,-0.3936335585968347,-0.9808104767010386,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,131600
2.636152601707484,2.561180933990315,-3.8070008482715756,6.23293140258902,-0.26104390990974835,-1.192154543380268,0.7450044287244844,-0.8651925886405568,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,350000
-0.14516687007765286,-0.6549848831417169,-0.4397926588399813,0.2802202264251963,-0.5599552608078447,0.3627265376199722,-0.22207840958267794,-0.05921579640106561,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,185000
2.275715004290653,3.8411601409622516,2.395327675492555,-0.8679260686768336,-1.4642202643213442,0.5242035851021039,-1.2884745929974042,0.33272601884937425,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,221450
2.30745213093819,-0.46376453175029103,-0.1612562774581417,-0.2309549115013515,-0.7302702785195848,-0.4186309163489871,-0.2903246227907364,-0.16363440108882082,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,238600
-0.5307036777766269,-1.6018602993226407,-0.1875199243869146,-0.008628508897927196,-0.20585558765181078,0.8587573346775497,1.0743500378644204,-0.33392557969068387,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,309278
-2.3156306798155573,1.2624305111788503,-0.06149280043551723,-0.7898171516542853,0.3395499164313768,0.46663618727374934,0.6953160043656461,0.649127874351465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,150000
2.454521104132769,-0.7725987020023377,1.7146005860359916,-0.18031977630674995,-0.1279770180441412,-2.3970968700603303,0.1437789794972665,-0.13779504233569245,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,358000
1.9133258467915972,-0.18956368651107583,0.27146450518939075,-0.2958852573006251,-0.40163957068806294,-0.14491523060605732,-0.27236764272133646,-0.06326948283945392,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,260000
-0.11316454532874039,-0.28375876122447025,1.6076990376364515,0.6040905310256071,1.4867846257096007,1.1431224141400367,0.43513073843500916,0.9917067311479941,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,276000
-0.7161716617113385,-1.056003462664066,0.5050913219860661,0.281073920833779,-0.9079550188748972,0.4290766067292192,-0.39096081997853266,0.3759070995718046,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,110500
-2.333697949102721,-0.4489579375583365,0.005393444231548339,-0.261039442017602,0.0706977283019706,-0.6326822729399447,-0.68503960066688,-0.9445702392146162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,130000
-2.456137985166402,-1.0915752835853167,-0.3718472791058302,-0.11495005170760357,0.3095101045446077,-0.2707743519488638,0.9909111284470049,0.34369480189073875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,101000
1.9078337355669506,-0.5290188268720888,-0.04617055015638622,0.03938429264870125,-0.6227868035643038,-0.21618002559470145,0.02958639495151318,0.42079597796282464,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,290000
1.1644607389477954,-0.10825269521984549,0.405280401603681,0.3461958500429664,-0.7051129435770283,0.22712198472097983,0.6075069340234339,0.953265908207775,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,190000
-0.2020989102482029,2.0276827365422254,1.4217442926992128,-0.17009228951337438,-0.24413326262671073,1.5364516967125497,0.24719583810043155,0.7338484623599182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,245000
-0.10185471260866781,0.5909603035778067,0.7717896045609416,-0.17136506567775664,-0.5116307980112065,-1.2524249178721463,-0.3098226938694723,0.5771973365590383,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,270000
-1.9126974824892518,-0.7601034239537087,-0.7680268298979265,-0.29130052634310205,0.4466687671117483,1.7320503256467308,0.2164899582443938,0.19668861490987366,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,163255
-0.1683234239077676,-1.5766109115604638,0.7909862726502137,0.18831245780146358,1.7597600038344552,-1.1187476171597204,0.6160687198660176,1.2527939231091063,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,360000
-2.051437999834517,1.5792201342338341,2.959449523435749,0.4351831428929944,1.9019780509323356,0.3215196176194203,0.26941490108370314,-0.9133855467545425,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,150000
1.260892765092925,0.34661999533737564,-1.1521970759132627,-1.737390825509719,-0.24505993198357243,0.7269487457578448,-0.26950412904862125,-0.08251890616596917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,259000
3.1131066720512357,-0.6091449695923921,-0.07791184701984141,-0.1980866834674931,0.2865710796518995,-0.394877985690513,0.1480577269943614,0.01913488177618645,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,314230
-1.5364495065654,0.1413122490086905,-1.1283940589667278,-1.3189470433287447,0.020860755396580524,-0.41217426035804333,-0.43194707137281174,-0.09616873704748868,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,155000
-0.8602441961854695,-1.4160046808581408,-0.6707916932456375,-0.23036224101313993,-0.38021819960936837,1.037939406175866,1.0790822434813565,-0.34519035805310766,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,64500
3.403221777129652,-0.19718732130177066,-0.6955076697096008,-0.7742883954317192,-1.4183349118002089,-0.5605275980583855,0.3935828302500708,-0.9796841716104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,397200
2.651848340279516,0.8135639014382249,-0.9408843034124236,-0.7400317921194951,0.44931815819610665,-1.7675208867791474,-0.059024276609518575,-0.7580137134269913,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,352000
4.207069890838466,-0.48792281180532393,0.9360763054843638,0.383961976725999,5.015322260788394,-1.8632898336720245,-0.07481662204372629,-0.7784456659991184,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,500075
0.13182182910133067,-0.2306407047791467,-0.6241404299274332,1.2446206296382487,-0.8609754614543843,0.08478010415290817,-0.009756295688846858,-0.1665359181308431,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,335000
4.158096037129298,0.45100652925601037,0.19115367121643495,-0.39963570623560285,-1.47181256656236,1.081297139187004,-0.1877018902072875,-0.03497816704412748,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,253000
1.3980015753115695,-0.08615131663411052,0.22365558402529884,0.14298786500067728,-0.8635588384739039,-0.0028099244332996697,0.21685003137020928,0.407280075461643,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,181500
-0.5522908937522885,0.25730627768456965,0.056959648685289285,0.6466332547908182,-0.7704122251543969,0.9285377594270818,0.726587910774486,0.2954848314103057,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,155000
0.16669744524035154,2.243068989999726,1.4116950700135027,-0.3576656472520793,-0.2924359694233799,1.3860151372290088,-0.016757808577696303,0.15030434839650514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,245000
2.591016920150535,0.5800638396647333,0.3657525423966759,-0.4475515983148005,-0.9758744333870454,-0.18801190640720886,-0.012667577470698896,-0.9222530649752325,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,315000
-0.8098815938687752,0.06033468987753309,0.45798989289327613,-0.25474666338810575,-0.7561706123867692,-1.2612512521525252,-0.4786303465845085,0.9798457544700246,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,157000
-0.3882552495245072,-0.17968137159621575,0.5135141847078056,-0.0820010845677389,-0.04028603337179687,-1.1698361776003485,-0.16024064880565345,-0.21949824414178457,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,187000
-1.796526631693965,0.24196621746725522,-0.439623620001293,-0.127211864654584,0.011500419167295089,-0.8404199837898814,-1.07589391082479,-0.06304674378914438,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,143500
-1.4762274975520329,0.893353621005467,0.8722704854933522,0.6896582817493772,-0.46547048321468953,-0.9434441981136084,-0.4169191855860015,-0.2958925073881304,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,189000
-1.9890644190753906,0.984790375992123,2.89256174825566,0.6028658104361321,1.4733148314850701,0.16856663168701697,0.5872358037816079,-0.46814244556124657,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,223000
-0.08910375899437203,0.15184233636273067,0.40335534728742867,0.17987866350506312,-0.034243808666572575,-1.4253361807676248,-0.47753269687712124,-0.7526338596522852,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,215000
-2.2439319474876482,1.6011076666704622,1.443855501856547,-0.11142476684198373,-0.4982276366740012,-0.057664054702180494,0.1983643300238648,-0.117211291491094,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,150000
0.546785935927231,0.49052996075676675,-2.056762250615639,-0.5281380795329523,0.12247179566585208,1.0675160260539436,0.5007075017359862,-0.4086734621884418,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,300000
1.8425273780137115,1.4345754398284905,0.4660468731077584,0.18823028290118188,-1.3989953065349838,-0.1708221081965339,-0.609688384996352,0.5029736753798576,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,230000
-1.5063123589818839,-0.9622935010186866,0.17560101082084692,0.6939727956628619,0.20924618925556177,-1.1304084154214062,-0.024154953525061737,-0.6019495458356013,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,243000
1.9111325888397017,-0.7303872891330834,0.0803242325871699,0.5325934477931664,0.8408918122700496,-0.12989665709293746,-0.5762770191573616,-0.5981271743187132,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,409550
2.4869881185574942,-0.4481855266931427,0.01115348240234728,0.15223026173750898,1.0877665001464245,-0.0648210115515268,-0.2804501313307246,0.67948953531666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,373200
1.1626950091426866,0.6341480937130171,0.8428225228104448,-0.14585501557375424,-1.031973796899633,0.05153275079370212,-0.9695441111217825,-0.3770835022457036,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,182000
-0.9105793670281448,0.32593880760955884,0.8088041521782476,1.4571669225562702,-0.3818147857946732,0.6290901040645992,-0.5977027773047956,0.3095193349997081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,105000
2.4067243362205355,-0.3146321800362945,1.2253827587484412,0.11943536745929707,2.3377002912347593,0.34565840498353095,-0.0954072001553239,-0.6119556523700724,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,350000
-0.2007598959762009,0.3011722719295614,0.8859785963711808,-0.2751626354139431,0.9095865982593422,-0.9868297737849365,-0.6079466102850061,1.1771454410702564,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,170000
-1.891112010758138,-1.388595409973496,0.24826035229953877,0.19796987752527107,0.9495601106300773,-0.499515322717922,0.8682753147377276,0.434097977589466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,150000
0.5357120774453245,-0.6102563909338216,0.16021886444486114,0.3817253662930895,0.5227075313042769,0.41189774817409924,-0.24777412722392503,0.03123150282338741,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,212000
-1.1621839631013655,-1.2809599693386344,0.4742514122324471,0.44977648243865204,-0.5759348022794053,0.6110923857675619,-0.196795176995279,-0.725504393791802,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,165000
-0.8769635409243259,2.066955438049177,1.3009983842989787,-0.7571436262181281,-0.18132838036245544,0.454785629862152,2.5146399386218623,-0.17190471027664506,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,139050
-1.9501298492349863,0.9274171239727897,1.8616919871310271,0.6961029395231696,-0.4413020511484033,1.4848907482078213,0.01827912946043953,-1.212852151582871,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,73000
-0.5515425375850469,-0.597388591883298,0.5260975641520298,0.8747673703074546,-0.44771183936417785,0.24078025191153335,-1.1661528094642821,0.10177435075319602,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,208000
-1.2565420417334592,-0.0163418741593336,-0.9882432408272844,-0.5571533704410291,-0.07196570815766419,1.4966502813296476,-0.14473070022068288,0.6794462868802831,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,114000
-1.323073053290994,0.3581053069790629,0.9808708846655694,-0.2026426276694946,0.5971893071819638,-0.8281451655686106,-1.0679579875064975,-0.3029114160403727,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,133500
0.4099228549332594,0.10327196810541547,0.7047025810189997,0.4604958464247095,-0.7816794916398999,0.2390852297702503,-0.597760426547702,0.8681992398759866,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,153000
-2.3802160962898404,-0.7958063443243226,-0.11140870598503336,-0.15690149206349838,0.14681681086265438,-0.48129927096807446,0.1645987240206242,-0.3075814605668346,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,152000
0.6952378345939798,-0.599007299321739,0.24287682159318202,0.023609788065077478,-0.3848591526886341,0.3525313717899521,0.4570632254429936,-0.36462832948153373,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,247000
0.7469540982001214,4.817174893272734,1.8252449184815787,-0.48738602455551455,-0.05083900726009923,-0.0003756024666275478,0.25510345153853875,-1.4483844087047226,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,78500
-0.5501015998163674,-0.9695332991029504,-0.44782458555320687,0.07060851849571602,0.14879804153200055,0.8247384852950197,0.13623306838537794,-0.8834428270839458,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,150500
-2.219374139798159,1.23882871026699,1.1373282976579524,0.21702240024771607,1.3054158616452316,2.4580034073977126,0.29558295008404434,-0.18059381268644825,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,325000
1.8935456857254185,0.6614473786818372,-1.2048353771956861,-1.4407687337134512,0.08172957988981666,0.6954274327171055,-0.08897452881978203,-0.16862936267462142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,215500
0.059706930261611564,-0.6647559343091201,0.5334987401481698,0.4303810966428337,-0.4875225883181238,0.23096250417850933,-0.6347142299184438,-0.18816739094048993,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,255000
-2.855250170549658,2.784520194747725,-0.750972222126569,-1.3457257423379065,0.9091578957300521,1.1723289993613057,0.013187192002437164,0.06271510419813689,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,100000
-0.9385830376851327,-0.0557978076059666,-0.304623289608802,-0.42611981068177773,-0.21635537881108302,-0.6165886077259352,0.8063118656768525,0.36216192495009547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,168000
3.0710665338646077,3.282524349946966,-3.6685484629938148,8.74768017669468,-0.7898673892699812,0.07299360519324394,1.1855405000579373,0.9964294876581443,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,293000
-0.012321883153436864,-0.04886001281563707,0.6046516666795653,0.4838546261248747,-0.654015450017432,0.3477950883505811,-0.5468425238172606,-0.529100598242757,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,169900
-1.6087510707958215,-0.04536075965749485,0.7062482748694882,0.0029459609129453435,0.4823257381907123,-0.6900873498846749,-0.6252424357210976,0.483987993805768,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,159400
-1.4664460687809024,-0.04016429812527837,1.1572876506590137,0.9582622103588939,-0.6520430516671497,0.5613233728915525,-1.8914830348923697,0.17716252289978843,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,195900
0.3458839651714174,-2.2736717839350353,0.4185179326402571,0.7012906815005469,2.174207587271868,0.6412823102272202,0.5384762313099324,0.4020230619963832,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,249230
-1.1157302651882521,-1.4017988869214812,0.4269845847448111,0.5568574295841546,-0.5692085960258845,0.508298783398669,-0.26892248352176107,-0.7034871322158394,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,197000
-1.2725350163636369,0.14265138252230392,0.15056719267791324,0.9468432452573138,-0.11995451750990707,-1.256412324591643,-0.739992420398664,0.1187855892598457,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,211000
2.252617433988433,-1.0335410789494852,1.2135494461931313,0.7193536572667507,-1.1514053709168606,-0.916858101886058,-0.10932978384900575,0.1300164042876716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,212500
-0.4599876808857989,-0.06692531775866237,0.2502666729950729,0.13426620420461516,-0.3618541751173321,-1.292425868738375,0.22844862934518204,-0.3920410932929923,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,139000
-0.43189811895829,0.4305687442617765,0.5699210121612391,0.2729348345646707,-0.0632938197407785,-1.1552146863740123,-0.152263549839411,-0.505601059306239,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,220000
-0.016930711911106323,3.8821482865762684,3.677622809932287,-0.3039015532750738,-1.3376117154754594,1.4884634108058596,-0.21047907142378006,0.43263799412697856,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,154000
1.8462727315048932,-0.45349458560629424,-0.7531415757722233,-0.723534780058109,2.235613056401818,0.6170948103585981,-0.5023915300206572,-0.5343050739036749,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,239505
-2.2467406876920997,-0.8545154906149736,-0.3639818324089039,-0.25719499629266934,0.33463483306330166,-0.2665220979177987,0.9242932136290262,0.031725888154849904,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,159000
1.188588486617489,0.05866825638581537,-0.3304061627626934,0.2828320763312312,-0.1418465896833385,-1.696210773588818,0.581250151909549,0.7317607850005077,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,260000
-0.5472534495028977,0.053651674234847305,0.3469360777723523,-0.15216083404283068,-0.21075348475069108,-1.0443457059861279,-0.05500438956265987,-0.26602217925679167,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,229900
3.0783777362903697,1.1124000703332715,0.38002306877039593,-0.49372424026248507,-1.17309218157585,-0.3934803438854899,-0.35434419932438993,-0.05918673603510493,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,225000
0.03749482924150497,-1.4105692451422824,-0.1393529491914518,-0.16477473360679365,-0.03144743836903199,0.6877397343254884,0.7918670490717316,-0.9040275075365709,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,275000
-2.069379416092517,0.7133785640934888,-0.16336792423939106,-0.4443168056116569,-0.38972982857172545,-0.5150796553618605,-0.7076219486401965,-0.2066052984260016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,135000
-2.2274225914686867,-0.8265152682152022,-0.2845635491259519,-0.2166031147909476,0.29284486755237593,-0.3563131947044871,0.3792799672779569,-0.08414808252256244,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,115900
-1.4908387874582032,0.10319747283930336,-0.19476731617612547,0.7807132742876389,-0.49465939380640944,-1.3663178750823575,-0.9971762689732712,-0.1423172399574087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,168000
2.375603569728588,0.3774095820119967,0.510175949524297,-0.35086561604326894,-0.548000920783818,-0.08678462719370161,-0.03074058764917932,-0.5188852998828277,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,248000
-1.4184521764467595,0.11120143372601836,1.6057676734014223,0.3798002264785447,0.8346882312969812,-0.5891052098281567,-0.2458107912499021,0.7362861473608487,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,302900
-1.7505328982846842,-0.026480923066083253,-1.2984723674781704,-0.43840660620490335,0.07991751320448401,-0.4563653884724346,0.35469105133834594,0.6144536146889177,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,136500
-0.8830963217186499,-0.532442148872249,-0.3467557806080559,0.5073934733736671,-0.28176509965321006,0.6645163540716769,-0.5298813620727029,0.5019178996450336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,190000
-0.36005600504526586,0.5435033092471082,0.7349037535633278,-0.05151034905095661,-0.41087332672240334,-1.138636607442873,-0.20019070212061507,0.895260466851744,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,124000
-0.6926540108126082,0.4274718202129255,0.8218332351147307,-0.15477522665108404,-0.5804383185227098,-0.9929956654109269,-0.015057670851188016,1.1571528641674713,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,138000
0.7298814220991748,1.1003540506687164,-1.2267851716263962,-1.0936593895939786,-0.34054303116288626,1.133922591901446,0.40092596679967807,0.38582704133904056,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,131000
-1.5014802932421447,-0.8447033630959787,0.5205150235980284,-0.08140803535228357,-0.2699951601070899,-0.9654292340294104,0.08373548872317824,-1.0274344981997898,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,116900
-1.596794841534483,0.015062513167681167,-1.4064666681303837,-1.3509527536491992,0.6046979367886921,-0.2444663304478125,-0.4700336053416931,0.29216521693789466,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,144700
-1.682046733861442,0.686722083203805,-0.5430975939566185,0.26009893667029177,-0.3507436324596119,1.3329268348973693,-0.697829440250683,0.33728181229017645,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,112500
